text,effective
"b""RT @_sarrahhhj: If you think global warming is fake you're a fuckin moron""",T,T
b'combat global warming\xef\xbc\x9a\xe5\x9c\xb0\xe7\x90\x83\xe6\xb8\xa9\xe6\x9a\x96\xe5\x8c\x96\xe3\x81\xa8\xe6\x88\xa6\xe3\x81\x86\xe3\x80\x80#systan',F,F
"b""RT @energyenviro: Global warming's fingerprints seen in 24 weird weather cases - https://t.co/gU3pPV1HU0 #GlobalWarming #fingerprints""",T,T
b'#2017Predictions Trump ends global warming with a trade deal.',F,F
"b""RT @_donaldson: #StandUpForScience, and forget the fact we've been changing our minds on global warming since 1855. https://t.co/E6pu55DTND""",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b""How's that global warming going for you?""",F,F
b'Lol Global Warming https://t.co/tQEq4oIpjD',F,F
b'Global warming in the summer and climate change in the winter amirite?\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/KI9VY5Dp8H',F,F
"b""Kamala Harris not only go's after global warming deniers but anti-abortion people like David Daleiden of Centers fo\xe2\x80\xa6 https://t.co/Em01DhowAf""",F,F
"b'@weatherchannel Folks global warming is real, I mean climate change, no I mean global cooling.'",F,F
"b""Global warming's fingerprints seen in 24 weird weather cases - McClatchy Washington Bureau https://t.co/DAPyUgpAal  - #GlobalWarming""",F,F
b'Atmospheric limestone dust injection could halt global warming - Chemistry World (subscription) https://t.co/7T8E7cvUho  - #GlobalWarming',F,F
"b""RT @GoldStarMomTX55: ChristiChat: Brrr, baby it's cold outside!\n\nTo all of us experiencing this\nGlobal Warming Ice Age:\n\nPut a log on t\xe2\x80\xa6 ht\xe2\x80\xa6""",T,T
"b""RT @CounterMoonbat: Global warming causes literally everything. It's science\xe2\x84\xa2 https://t.co/FQ8dJNXQAC""",T,T
b'Increasing Global Warming by @maneesh011 https://t.co/4T57TiZc8m',F,F
b'RT @SonnieJohnson: Al Gore...we need to talk about this global warming https://t.co/Bc5agQaZ62',T,T
"b'Check out my @Behance project: ""Double Exposure Showing Global Warming"" https://t.co/uTramZeqwQ'",F,F
"b""Sure doesn't feel like global warming out there today.""",F,F
"b'@sebrioux @AlexEpstein Pis, comment va le global warming ce matin? \xf0\x9f\x98\x82'",F,F
"b""#2017Predictions - Scientists won't be afraid to declare global warming a hoax, coldest winter on record, USA becomes energy independent""",F,F
"b'It\xe2\x80\x99s Freezing, So NYT Reassures Readers Global Warming Is Real https://t.co/IVcM8xUzeJ via @dailycaller'",F,F
b'RT @threeinchfooll: Exclusive! RSS Scientists Have Discovered the Single Cause of Global Warming!!! https://t.co/8QxTf6qr8Q',T,T
b'@CBSThisMorning @LonnieQuinnTV It must pain Media Global Warming Cultists greatly to cover frigid weather. No mention of the rains in Cali.',F,F
b'it is - 41 in Qu\xc3\xa9bec City! I dont feel the global warming today! Maybe @realDonaldTrump is right! #joke #sarcasm',F,F
"b'how is global warming real if it\'s cold outside?? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\xf0\x9f\xa4\x94 explain that, ""scientists"" \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\xa4\x91\xf0\x9f\xa4\x91'",F,F
"b'Ohhhh...well! You idiot Californians put Jerry Moonbeam in office.....TWICE!! NOW PAY FOR GOOFY SPUTNIC, MAYBE MONK\xe2\x80\xa6 https://t.co/edYSMxGK7E'",F,F
b'Global Warming\n\n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',F,F
"b""@CNN This isn't gonna help convince Trump that global warming is real.""",F,F
"b""RT @ChristiChat: Brrr, baby it's cold outside!\n\nTo all of us experiencing this\nGlobal Warming Ice Age:\n\nPut a log on the fire, grab\xe2\x80\xa6 """,T,T
b'RT @J_oey_M: Kinda sucks that Trump not believing in global warming is going to kill us all',T,T
"b'RT @Cheeseboy22: A cute thing I tell my kids is that because of global warming, Santa is now floating on an iceburg just outside Greenland.'",T,T
"b""RT @ChristiChat: Brrr, baby it's cold outside!\n\nTo all of us experiencing this\nGlobal Warming Ice Age:\n\nPut a log on the fire, grab\xe2\x80\xa6 """,T,T
b'#2017Predictions\n\nThe @dallascowboys win the superbowl.  \nThe parade ends up snowed out from global warming.',F,F
b'@Flufferstuff @JonHuntsman @VP Do you feel the global warming topic is somehow in contradiction to the Bible?',F,F
b'RT @Carbongate: Svensmark: \xe2\x80\x9cglobal warming stopped and a cooling is beginning\xe2\x80\x9d \xe2\x80\x93 \xe2\x80\x9cenjoy global warming while it lasts\xe2\x80\x9d https://t.co/0YjEQcv\xe2\x80\xa6',T,T
b'Governor Moonbeam Vows to Launch Own Satellites to Fight Global Warming https://t.co/lfK1A9LBGJ https://t.co/gObWmHGbn8',F,F
"b""@MiaShaw It's like another global warming statistic. Check out Randal Carlson and Graham Hancock analysis on this topic.""",F,F
b'RT @Picswithastory: Stop global warming https://t.co/gTwpDaerLY',T,T
b'Governor Moonbeam Vows to Launch Own Satellites to Fight Global Warming https://t.co/egg4C3rPhl https://t.co/QZrePOmnRd',F,F
b'Global warming wya?',F,F
b'@CNN \nImagine what it would be like if we didnt have global warming to offset the frigid temps.',F,F
b'Yes @realDonaldTrump global warming is a hoax. That is why this might be the 1st Xmas in #vermont with rain vs snow since the dinosaurs.',F,F
b'Good Grief: NY Times Blames Cold Weather On Global\xc2\xa0Warming https://t.co/dwU8RV6ZSE https://t.co/aoHuzLx8CJ',F,F
b'@Independent @HRHTudor1976 no point fussing over global warming then lol',F,F
"b'""Feels like -21. Take that global warming."" - Climate deniers'",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'Bitter cold day in Boston &amp; some one says to me ...""Global warming...huh!"". I\'m like..... https://t.co/S5EK48LDys'",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'RT @ChemistryWorld: Distributing limestone particles into upper atmosphere could apply a brake to global warming, scientists suggest\nhttps:\xe2\x80\xa6'",T,T
b'Did global warming start earlier than we thought? - https://t.co/EPnv2s45xQ https://t.co/lSaWLLmB3h #arctic #climatechange',F,F
"b""RT @jswatz: Baby, it's cold outside\xe2\x80\x94and global warming could be part of the reason why. Witty science writing from @tatertatiana https://t.\xe2\x80\xa6""",T,T
b'@h0llygardin3r Yes your stupidity and ignorance is fascinating.Remember Global Warming is a theory which can be argued against.',F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'@CNN lol now I get why global warming was rebranded as climate change,'",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'I see no one has said anything about ""global warming"" this year..... \xf0\x9f\x98\x82'",F,F
b'RT @AIIAmericanGirI: Governor Moonbeam Vows to Launch Own Satellites to Fight Global Warming @fpmag\nhttps://t.co/tB1gFU6LEV',T,T
b'The big freeze: Extreme cold in eastern Canada forces some schools to close (But what about global warming?) https://t.co/EfA4R12Huu',F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'RT @Zucchinisaurus: Which of these two activities has the most impact on global warming? \xf0\x9f\x8c\x8e #BeVegan #AnimalRights https://t.co/HH02NcpDkq',T,T
b'RT @TheGladStork: Maybe baby boomers would take global warming seriously if we told them it was like letting a millennial control their the\xe2\x80\xa6',T,T
b'Meets minimum requirements to serve in #Trump cabinet he is for fossil fuel and denys climate change- https://t.co/ZmwMN5mA0t',F,F
b'RT @tatertatiana: 69% of voters think the US should stay in the Paris agreement. 70% think coal plant emissions should be limited. https://\xe2\x80\xa6',T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'@realDonaldTrump global warming bad trillion $$ risk for US,  more drought, more disease, more liability for insurance corps + banks'",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'@CNN Global warming.....morons',F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b""My '#Chemtrails' may be true story gets discussed on conspiracy website:\nhttps://t.co/4J89xw9wPD\xe2\x80\xa6 https://t.co/S9gqm3DBpD""",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'RT @CllrKRedmond: Global Warming caused the Syrian war. \n\nNo, no. Seriously. \xf0\x9f\x91\x87 https://t.co/Ru3DCEwBI4'",T,T
b'RT @SNCKPCK: german statue \n\xe2\x80\x9cpoliticians debating global warming\xe2\x80\x9d https://t.co/zP0r0vYipM',T,T
b'RT @wattsupwiththat: NYT Blames Winter Chill on Global\xc2\xa0Warming https://t.co/Wu1YOHAmfz https://t.co/Jhs7AeyuXj',T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'Fake Climate News https://t.co/3kjeUxaQmu .@AP @PBS @nprpolitics @CNN @latimes @nytimes @BostonGlobe @sacbee_news @WSJopinion @ABC @CBSNews',F,F
b'RT @tatertatiana: 69% of voters think the US should stay in the Paris agreement. 70% think coal plant emissions should be limited. https://\xe2\x80\xa6',T,T
b'RT @bspence5: Meets minimum requirements to serve in #Trump cabinet he is for fossil fuel and denys climate change- https://t.co/ZmwMN5mA0t',T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'RT @DaleDholc: Sounds like good advice seeing as I have all the makings. https://t.co/DoSNV5DHHx',T,T
"b""Global warming's fingerprints seen in 24 weird weather cases https://t.co/E1BmRpwWnM""",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'Feeling a Chill? Blame the Polar Vortex. And Global Warming. - The New York Times https://t.co/aK5zhgzuFS',F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'RT @DiamondandSilk: .@DiamondandSilk discuss Media Bias, Fake News and The Russia Hack. Who will the left blame next?? Ghost, Hijackers\xe2\x80\xa6 '",T,T
b'RT @nethanger: Global warming is kicking my ass today! This rise in temperature to -30 is unacceptably mild.',T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b""#DailyClimate  Global warming's fingerprints seen in 24 weird weather cases. https://t.co/eCIcC9OwYD""",F,F
"b""RT @ChristiChat: Brrr, baby it's cold outside!\n\nTo all of us experiencing this\nGlobal Warming Ice Age:\n\nPut a log on the fire, grab\xe2\x80\xa6 """,T,T
b'RT @grumpycurmudgeo: @PolitiFact So no more global warming stories?',T,T
"b""RT @the_eco_thought: Stop calling it climate change. It's global warming. Actually stop calling it global warming. It's mass extinction. Ma\xe2\x80\xa6""",T,T
b'RT @wattsupwiththat: NYT Blames Winter Chill on Global\xc2\xa0Warming https://t.co/Wu1YOHAmfz https://t.co/Jhs7AeyuXj',T,T
"b'RT @Cheeseboy22: A cute thing I tell my kids is that because of global warming, Santa is now floating on an iceburg just outside Greenland.'",T,T
"b'""A variety of extreme weather events in 2015 that were likely influenced by global warming."" @chelseaeharvey https://t.co/pDHBIgslgI'",F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'Can\'t we just solve ""Global Warming"" by dropping a giant ice cube in the Antarctic Ocean?'",F,F
b'Global Warming by the UN: blocking the sun to induce mass crop failure and genocide Humanity with starvation.... https://t.co/MwIWunrAFe',F,F
b'RT @Matthijs85: How Miami is sinking into the sea\nbecause of global warming https://t.co/D97QQy4yUu\n#climatechange #miami https://t.co/zgzZ\xe2\x80\xa6',T,T
"b""Today's weather: so this is what global warming deniers are talking about""",F,F
b'RT @whosanto: if global warming is real why my girl cold hearted',T,T
b'RT @SCMP_News: Man-made global warming\xe2\x80\x99s fingerprints seen in 24 cases of weird weather around the world https://t.co/qXF4GuhSrp https://t.\xe2\x80\xa6',T,T
"b""RT @timbit777: 'Global warming the greatest scam in history' claims founder of Weather Channel https://t.co/Rp39rxcIcO""",T,T
"b""@CropWildRelativ @HuwJonesLabour I'm sure. It was sardonic comment. But why worry when Trump has solved global warming?""",F,F
b'Bummer. I watched a couple episodes and seemed mildly entertaining as well as clean for the most part. Everything h\xe2\x80\xa6 https://t.co/XsWeKmKHys',F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'Local action rocks. Portland, Ore., votes to ban fossil fuel projects to fight climate change https://t.co/JBCazx6mpr'",F,F
"b'RT @DanielBrasilia: Objective proof of global warming...\nIn Western society, at least\nShared by friend in WhatsApp https://t.co/D6OOln56oF'",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
b'RT @MichaelRCaputo: Frequent hysterical exaggeration is why the global warming theory is questioned so often https://t.co/D8QibsolLC',T,T
b'Ik vind een @YouTube-video van @veritasium leuk: https://t.co/4l8QzfH1XU 13 Misconceptions About Global Warming',F,F
"b""RT @jeremyschulman: Energy sec. nominee Rick Perry knows 3 things about global warming: It's a hoax, he's not a scientist, and\xe2\x80\xa6we forget ht\xe2\x80\xa6""",T,T
"b'When someone says ""how can there be global warming? There\'s snow on the ground."" Me: \xf0\x9f\x99\x84'",F,F
