text,effective
b'RT @hawtdawgwater: GOD ISNT REAL! PRIVATE SCHOOLING IS A SCAM! ABORTION IS DOPE! COOPER HUNT LOOKS LIKE A BABY GAP MODEL!',T,T
b'Ohio governor signs new anti-abortion bill https://t.co/02bwztjGF3 https://t.co/NtR2QA3aKp',F,F
"b""RT @JenThePatriot: @foxandfriends Abortion doctors should be lined up and shot and lye poured on the graves so it's like they never existed""",T,T
"b""Nicole Scherzinger Doesn't Support Abortion Storyline in 'Dirty Dancing'.. Related Articles: https://t.co/7dWagjChCN""",F,F
b'.@duvall61 The left have no standing on ethics or morality. Sorry. From abortion to T. Kennedy to Bill Clinton @Communism_Kills  @laurenduca',F,F
b'Women Denied an Abortion Endure Mental Health Toll: Study  #healthnews https://t.co/PmNOtSOu3c https://t.co/DbBVSukI9y',F,F
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'RT @LiveAction: The abortion industry is no friend of women. Workers admit they lie to mothers in order to sell more abortions. https://t.c\xe2\x80\xa6',T,T
b'RT @imaraceli: MEN \xf0\x9f\x91\x8f SHOULD \xf0\x9f\x91\x8f STFU \xf0\x9f\x91\x8f ABOUT \xf0\x9f\x91\x8f ABORTION \xf0\x9f\x91\x8f',T,T
"b'RT @mortimerzilch: @AshleyWarrior @col_nj  in the West, add...forced sterilization, acculturated artificial contraception, and ABORTION, po\xe2\x80\xa6'",T,T
"b'RT @KeMowelli: @speechboy71 Thank you for your piece on 20-week abortion bans. I have a son with a rare chromo disorder, turns out my husba\xe2\x80\xa6'",T,T
b'The Most Painful And Brutality Process Of Abortion Reveals By A Gynecologist https://t.co/BHKcLMlUWk',F,F
"b""RT @FanSince09: Personally I don't think any abortion is late enough. You should be able to abort a 40 year old child if you want""",T,T
"b'Miscarried At 19 Weeks, The Life and Death of Baby Walter is Changing The Abortion Debate   https://t.co/Mqa5cHQKBz'",F,F
b'@sheajc @AnnaSChapin REALLY GREAT! \xe2\x80\x9c[They] are the perfect advertisements for abortion. There should be retroactive abortions.\xe2\x80\x9d',F,F
"b""RT @peddoc63: There's is absolutely no, zero, none, indication for Late Term abortion for Morher's Health. You deliver the baby,\xe2\x80\xa6 """,T,T
"b'RT @NationalMemo: Another Day, Another Abortion Restriction\nhttps://t.co/KDztYbUbeB https://t.co/D5QoDcui0p'",T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
b'Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',F,F
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/k7Ds6Au4ox',F,F
"b""RT @LiveAction: It's refreshing to see Hollywood stars speak out against abortion! https://t.co/LFgAQuL8gX""",T,T
b'https://t.co/2uIWaweN8P will send you to the #Trump inauguration~ Join today!! https://t.co/vIC4HwPCAk',F,F
b'RT @buckthegov: Can we all just agree that @WhoopiGoldberg is mentally ill and should be taken off the air? Her ignorance is astoun\xe2\x80\xa6 ',T,T
b'RT @TeenVogue: The 20-week abortion ban he signed in its place is problematic for a quite a few reasons... https://t.co/5KOZFd02uw',T,T
"b'RT @texasbartoday: In win for abortion advocates, judge suspends fetal burial rule https://t.co/rT1pcWxZqz'",T,T
b'RT @DineshDSouza: OUR PRIORITIES AND THEIRS: @WhoopiGoldberg equates the right to celebrate Christmas with the right to abortion https://t.\xe2\x80\xa6',T,T
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
b'RT @KateKarpilow: Abortion Is Found to Have Little Effect on Women\xe2\x80\x99s Mental Health https://t.co/Vqr2Ln5HbM',T,T
"b'Fun fact: @KomptonMusic originally wrote ""Abortion Clinic Queen"" for @Adele, who said there was too much ""raw emoti\xe2\x80\xa6 https://t.co/RJ2zkAhOBB'",F,F
"b'New post: ""Abortion Not Harmful to Women\xe2\x80\x99s Mental Health, Study Suggests"" https://t.co/JS18xbnXYC'",F,F
b'ICYMI #DefundPP #ProLife #ProLifeInLasVegas https://t.co/hyrHM43jdc',F,F
"b'In 2016, TV Shows Got Wonderfully Honest About Abortion https://t.co/lcQkblzLe2 https://t.co/VZ3tInA6VG'",F,F
"b'RT @AyeHolliday: GOP: ""Abortion is murder! Save the children!""\n\nChild: ""I\'m being raised under extremely adverse conditions and I ne\xe2\x80\xa6 '",T,T
"b""@VLRAmyCurtis It's *pro-lifers* who are the mystics on the question of abortion? Per-leese.""",F,F
b'RT @LifeNewsHQ: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/MVbQZDsATS https:/\xe2\x80\xa6',T,T
b'@CarrieG65 @berngiacomazzo @Freeyourmindkid @Everette how did you survive abortion?  Only time i agree is with you liberals. Lol',F,F
"b'Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 https://t.co/T7a7dA8v7o'",F,F
b'RT @speechboy71: For @GlobeOpinion: the unimaginable cruelty of 20 week abortion bans https://t.co/AEGRocDVWp',T,T
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
"b'RT @LiveAction: ""It seems clear to me as daylight that abortion would be a crime."" - Gandhi https://t.co/BobGGaa65z'",T,T
"b""RT @FanSince09: Personally I don't think any abortion is late enough. You should be able to abort a 40 year old child if you want""",T,T
"b'RT @NoticieUSA: \xe2\x80\x98Heartbeat\xe2\x80\x99 abortion bill vetoed by Ohio governor John Kasich, approves 20-week ban https://t.co/gjwRygRV1T https://t.co/1S\xe2\x80\xa6'",T,T
b'@ChuckNellis @Unruly_Govern @BreakingNews @nbc Near term abortion in the media species.',F,F
"b'RT @KeMowelli: @speechboy71 Thank you for your piece on 20-week abortion bans. I have a son with a rare chromo disorder, turns out my husba\xe2\x80\xa6'",T,T
b'RT @LifeNewsHQ: Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/p13dDKAJmi #DefundPP\xe2\x80\xa6 ',T,T
"b'MT @CultureShifting: Abortion kills one, Forever wounds another. https://t.co/bpGsh93YPH https://t.co/X852ixpYge\n#UnbornLivesMatter #PJNET'",F,F
"b'RT @NationalMemo: Another Day, Another Abortion Restriction\nhttps://t.co/KDztYbUbeB https://t.co/D5QoDcui0p'",T,T
"b'RT @NationalMemo: Another Day, Another Abortion Restriction\nhttps://t.co/KDztYbUbeB https://t.co/D5QoDcui0p'",T,T
"b""RT @HaugenATX: @VLRAmyCurtis It's *pro-lifers* who are the mystics on the question of abortion? Per-leese.""",T,T
b'RT @philadper2014: Whoopi Goldberg under fire for saying right to celebrate Christmas is like right to abortion. Fucking idiot! https://t.c\xe2\x80\xa6',T,T
"b'RT @LifeNewsHQ: Abortion Increases Risk of Women\xe2\x80\x99s Mental Health Problems, Most Studies Find https://t.co/pFA9i0qJ2b https://t.co/c1WauQsKaz'",T,T
"b""Ohio is about to pass a bill that will ban abortion 20 weeks after conception. Call Gov Kasich's office to urge him\xe2\x80\xa6 https://t.co/wbXhhjXrXa""",F,F
b'Probably the same way you survived the wire hanger. https://t.co/08Gh3kdech',F,F
"b""RT @chaylacr: can someone explain to me how abortion is anyone's business other than the woman deciding whether or not she is getting one?\xe2\x80\xa6""",T,T
"b'RT @eemanabbasi: So white extremists scream ""all lives matter"" and ""abortion is murder,"" but think this is acceptable. Good to know. https:\xe2\x80\xa6'",T,T
"b'RT @lexi4prez: If you live in Ohio, contact your governor @JohnKasich and tell him not to approve the 6 week ban on abortion!'",T,T
"b'RT @NationalMemo: Another Day, Another Abortion Restriction\nhttps://t.co/KDztYbUbeB https://t.co/D5QoDcui0p'",T,T
"b'RT @NationalMemo: Another Day, Another Abortion Restriction\nhttps://t.co/KDztYbUbeB https://t.co/D5QoDcui0p'",T,T
b'RT @KateKarpilow: Abortion Is Found to Have Little Effect on Women\xe2\x80\x99s Mental Health https://t.co/Vqr2Ln5HbM',T,T
"b'RT @KeMowelli: @speechboy71 Thank you for your piece on 20-week abortion bans. I have a son with a rare chromo disorder, turns out my husba\xe2\x80\xa6'",T,T
b'Then the only thing we will be getting from Facebook is fake news ... https://t.co/BpNfhKQ6lj',F,F
b'RT @JaySekulow: The #Obama Admin just issued a regulation that bans states from defunding #PlannedParenthood\xe2\x80\x99s #abortion business: https://\xe2\x80\xa6',T,T
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
"b""RT @peddoc63: I'm a doctor. Do you think an abortion is less invasive than a c-section if a mother is dying? This is falsehood by\xe2\x80\xa6 """,T,T
"b'RT @womensmediacntr: Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 '",T,T
"b'@RealTimBlack I know, how about a late term abortion?'",F,F
"b'A new, genetically unique human life is created at conception. Now, if you want to argue for abortion at some stage\xe2\x80\xa6 https://t.co/AUZhY5jy6C'",F,F
"b""RT @Thomas_A_Moore: Ohio is about to pass a bill that will ban abortion 20 weeks after conception. Call Gov Kasich's office to urge him\xe2\x80\xa6 """,T,T
b'RT @JaySekulow: The #Obama Admin just issued a regulation that bans states from defunding #PlannedParenthood\xe2\x80\x99s #abortion business: https://\xe2\x80\xa6',T,T
b'RT @LifeNewsHQ: Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d https://t.co/E6vJ6ZyPUG https://t.co/Gi4JqMTvIn',T,T
b'RT @DineshDSouza: OUR PRIORITIES AND THEIRS: @WhoopiGoldberg equates the right to celebrate Christmas with the right to abortion https://t.\xe2\x80\xa6',T,T
"b'RT @womensmediacntr: Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 '",T,T
b'RT @newsone: Ohio governor signs new anti-abortion bill https://t.co/02bwztjGF3 https://t.co/NtR2QA3aKp',T,T
"b'RT @ESTBLSHMNT: A year after a domestic terrorist killed three people in a #PlannedParenthood, the case is a damn mess."" https://t.co/HvsSW\xe2\x80\xa6'",T,T
"b""RT @peddoc63: There's is absolutely no, zero, none, indication for Late Term abortion for Morher's Health. You deliver the baby,\xe2\x80\xa6 """,T,T
b'RT @ruthbrarian: Developing a working theory of how the gnostic bent in American Evangelicals extends to abortion and pre-Trib rapture. Not\xe2\x80\xa6',T,T
b'RT @AtheistEngineer: Planned Parenthood provides low-cost reproductive care to the poor. Calling it an abortion provider is like calling\xe2\x80\xa6 ',T,T
b'RT @deadnightagain: can neurosurgeons be trusted on brain surgery? two janitors weigh in https://t.co/STUCnn9rOl',T,T
b'@TCrystl1 @kurteichenwald @TuckerCarlson abortion is tite',F,F
b'Hmm that sounds pro choice. NOT! https://t.co/oFvQv0vqJW',F,F
b'RT @yobynnad1127: Whoopi under fire for saying right to celebrate Christmas is like right to abortion. Why is she still in America? https:/\xe2\x80\xa6',T,T
"b'RT @Sam_Rubinstein: Next time you hear someone gush about how moderate John Kasich is, remind them he is about to ban safe &amp; legal abor\xe2\x80\xa6 '",T,T
"b'In case @JohnKasich &amp; pro-lifers have forgotten, the abortion rate is extremely low. https://t.co/TnkJ0OBlwY #standwithpp'",F,F
"b""Denying Abortion Access May Harm Women's Mental Health https://t.co/nqfuunVaI1 https://t.co/DQxBJ8O28g""",F,F
"b""RT @nachosarah: it's weird how old rich white men are trying to get rid of abortion when they're always begging me to get one""",T,T
"b""RT @Thomas_A_Moore: Ohio is about to pass a bill that will ban abortion 20 weeks after conception. Call Gov Kasich's office to urge him\xe2\x80\xa6 """,T,T
"b""In a utopian ideal society, abortion isn't only legal. It is not needed.""",F,F
"b'RT @womensmediacntr: Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 '",T,T
b'why do teachers make us discuss topics like abortion in class and expect us NOT to get into heated debates?',F,F
"b""What Ohio's 20-Week Abortion Ban Law Will Really Mean For Women https://t.co/KTuUYfsh3k https://t.co/YRhCsak6qY""",F,F
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
b'RT @StevenErtelt: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/Mg0Qr6rbJD https\xe2\x80\xa6',T,T
b'Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/mfhIwg2Xsv https://t.co/4pOrecnD7y',F,F
b'RT @mtn_drew__: To the Immediate and swift repeal of the murdering of innocent babies. (Abortion) https://t.co/ob8pv2kaWT',T,T
b'RT @LifeNewsHQ: Michigan House Bans Abortion Clinics From Selling the Body Parts of Unborn Babies https://t.co/p13dDKAJmi #DefundPP\xe2\x80\xa6 ',T,T
b'@jw_627 Interesting that the author talks about abortion in early pregnancy specifically',F,F
"b""RT @Thomas_A_Moore: Ohio is about to pass a bill that will ban abortion 20 weeks after conception. Call Gov Kasich's office to urge him\xe2\x80\xa6 """,T,T
b'LifeNewsHQ : Facebook Will Use Pro-Abortion Media Outlets to Censor So-Called \xe2\x80\x9cFake News\xe2\x80\x9d \xe2\x80\xa6 https://t.co/tdWJDiAX8C) https://t.co/PhvyNI5D1I',F,F
b'RT @StevenErtelt: Abortion Biz CEO Cecile Richards Thanks Obama for Forcing States to Fund Planned Parenthood https://t.co/Mg0Qr6rbJD https\xe2\x80\xa6',T,T
"b'RT @ClarkHat: 2/ By ""better"", I mean ""more welcoming to people like me"".\n\nFirst there\'s far too much discussion of abortion and such. Let\'s\xe2\x80\xa6'",T,T
"b""RT @vornietom: OKLAHOMA: we're putting anti-abortion signs in every bathroom!\nCALIFORNIA: literally there's weed in our cocktails\xe2\x80\xa6 """,T,T
"b'RT @Slate: Trump\xe2\x80\x99s labor secretary pick has a long, slimy history with anti-abortion schemes: https://t.co/KNwa5MQgOt https://t.co/jGaVSKlf\xe2\x80\xa6'",T,T
"b""RT @ClarkHat: 4/ So first, feminists, you're going to stop talking abortion, and start talking about stuff that makes me comfortable.\n\nLike\xe2\x80\xa6""",T,T
b'John Kasich pulled a bait-and-switch with a major abortion bill in Ohio. https://t.co/2EWOKHldCz',F,F
"b""RT @FemMajority: Research shows the only time abortion has an impact on women's mental health is when they're denied the procedure. https:/\xe2\x80\xa6""",T,T
"b""RT @ATTWNministry: ICYMI: Earlier this week we announced that over 325 workers have left their job in the abortion industry. We're... https\xe2\x80\xa6""",T,T
b'RT @TheDailyShow: John Kasich makes a compromise on abortion restrictions in Ohio. @michelleisawolf reports: https://t.co/XYaWrFbfKG https:\xe2\x80\xa6',T,T
"b""RT @Thomas_A_Moore: Ohio is about to pass a bill that will ban abortion 20 weeks after conception. Call Gov Kasich's office to urge him\xe2\x80\xa6 """,T,T
b'RT @peddoc63: Majority of Americans against late term abortion. Hillary supports up to due date. Her campaign funded 20% by Saudi\xe2\x80\xa6 ',T,T
b'My #1 buy-low target this offseason. His production in this abortion of an offense is incredible. https://t.co/QbUReYHsch',F,F
b'Celebrating Christmas and Abortion are the same? Whoopi says yes they are!... https://t.co/XHQ1MURGkS',F,F
"b""@billycrossover should've had an abortion""",F,F
"b'@CherieAnne @TheCut Vizualize an abortion; then visualize that same baby being born instead, and living over decades. Do u see the crime?'",F,F
"b'The ""being fake being pregnant for abortion money"" scam  don\'t want no more. Niggas wanna be daddy of the year and shit. Losers'",F,F
b'yikes https://t.co/3fapHBFGaS',F,F
"b""RT @myhairisblue: Help support the @ReproRights, which is suing Texas to stop the state's unconstitutional restrictions on abortion: https:\xe2\x80\xa6""",T,T
b'RT @VivaLaAmes: Video: IDIOT Whoopi compares celebrating Christmas to getting an abortion. Why is compost-heap @TheView still on TV?\nhttps:\xe2\x80\xa6',T,T
b'Pregnant Woman Repeatedly Hits Her Stomach With Hammer To Preform Self Abortion  https://t.co/GFJXsWRWwI',F,F
"b'News post: ""Whoopi Goldberg: Celebrating Christmas And Getting An Abortion Is The Same Thing"" https://t.co/bIXSYD78ZA'",F,F
"b""RT @peddoc63: There's is absolutely no, zero, none, indication for Late Term abortion for Morher's Health. You deliver the baby,\xe2\x80\xa6 """,T,T
"b'Abortion Not Harmful to Women\xe2\x80\x99s Mental Health, Study Suggests https://t.co/KNxOcLCbP6 pre\xe2\x80\xa6 https://t.co/hIyaFnhxy3 https://t.co/OrIfERpsSH'",F,F
b'MT @prolife_wife: Abortion is an atrocity! #ProLife https://t.co/j5LwUGTcCr #UnbornLivesMatter #PJNET',F,F
b'#adult tuition anal abortion https://t.co/OsY57fhELw',F,F
b'@WhoopiGoldberg your right was choice to have sex. Not to kill another life.      https://t.co/sMWGxOnXd4',F,F
"b""RT @_catmand00d: Btw we're hitting up the whataburger on 10th after! Lmao. Lets pack up the whataburger. I'll leave condoms and abor\xe2\x80\xa6 """,T,T
b'RT @93Bpm: yikes https://t.co/3fapHBFGaS',T,T
"b'@TheEconomist Visualize an abortion; then visualize that same baby being born instead, and living over decades. Do u see the crime?'",F,F
"b""RT @Thomas_A_Moore: Ohio is about to pass a bill that will ban abortion 20 weeks after conception. Call Gov Kasich's office to urge him\xe2\x80\xa6 """,T,T
"b""@yung_forehead heres my last point: If men had 100% authority over abortion, it would be seen as murder. Let that sink in cuz u kno it's tru""",F,F
b'RT @TrumpTrainNewss: Federal judge halts controversial Texas abortion rule https://t.co/yTy9PYqR8Z https://t.co/bbxSKd4N5h',T,T
"b'@TheEconomist Visualize an abortion; then visualize that same baby being born instead, and living over decades. Do u see the crime?'",F,F
b'https://t.co/dCHqbJpabg',F,F
"b'RT @womensmediacntr: Denying Women Access to Abortion Has Negative Psychological Effects, Study Finds https://t.co/V43WbzHcrd via\xe2\x80\xa6 '",T,T
b'SHOCKING: See what @repealeight #repealthe8th told the @nytimes about their plans for abortion here if the 8th is r\xe2\x80\xa6 https://t.co/TqH4iW5bF0',F,F
"b""RT @LisaBloom: Empowered by Trump, OH's legislature and governor signed a blatantly unconstitutional law, hoping to overturn Roe v\xe2\x80\xa6 """,T,T
"b""RT @Thomas_A_Moore: Ohio is about to pass a bill that will ban abortion 20 weeks after conception. Call Gov Kasich's office to urge him\xe2\x80\xa6 """,T,T
"b'Truth: Abortion Is Found to Have Little Effect on Women\xe2\x80\x99s Mental Health, via @nytimes https://t.co/VUXbsIiyn5'",F,F
"b""RT @peddoc63: There's is absolutely no, zero, none, indication for Late Term abortion for Morher's Health. You deliver the baby,\xe2\x80\xa6 """,T,T
"b""RT @Thomas_A_Moore: Ohio is about to pass a bill that will ban abortion 20 weeks after conception. Call Gov Kasich's office to urge him\xe2\x80\xa6 """,T,T
"b'@katemicucci but what of my pro life, no abortion, values.'",F,F
b'Pregnant Woman Repeatedly Hits Her Stomach With Hammer To Preform Self Abortion  https://t.co/3L8EQoqPli',F,F
